Shelter_ID,Organization_ID,Organization_Name,Date,Shelter_Group
1085,2034,Org B,2023-10-25,Group 3
1085,2034,Org B,2023-10-26,Group 3
1085,2034,Org B,2023-10-27,Group 3
1085,2034,Org B,2023-10-28,Group 3
1085,2034,Org B,2023-10-29,Group 3
1085,2034,Org B,2023-10-30,Group 3
1085,2034,Org B,2023-10-31,Group 3
1085,2034,Org B,2023-11-01,Group 3
1085,2034,Org B,2023-11-02,Group 3
1085,2034,Org B,2023-11-03,Group 3
1085,2034,Org B,2023-11-04,Group 3
1085,2034,Org B,2023-11-05,Group 3
1085,2034,Org B,2023-11-06,Group 3
1085,2034,Org B,2023-11-07,Group 3
1085,2034,Org B,2023-11-08,Group 3
1085,2034,Org B,2023-11-09,Group 3
1085,2034,Org B,2023-11-10,Group 3
1085,2034,Org B,2023-11-11,Group 3
1085,2034,Org B,2023-11-12,Group 3
1085,2034,Org B,2023-11-13,Group 3
1085,2034,Org B,2023-11-14,Group 3
1085,2034,Org B,2023-11-15,Group 3
1085,2034,Org B,2023-11-16,Group 3
1085,2034,Org B,2023-11-17,Group 3
1085,2034,Org B,2023-11-18,Group 3
1085,2034,Org B,2023-11-19,Group 3
1085,2034,Org B,2023-11-20,Group 3
1085,2034,Org B,2023-11-21,Group 3
1085,2034,Org B,2023-11-22,Group 3
1085,2034,Org B,2023-11-23,Group 3
1085,2034,Org B,2023-11-24,Group 3
1085,2034,Org B,2023-11-25,Group 3
1085,2034,Org B,2023-11-26,Group 3
1085,2034,Org B,2023-11-27,Group 3
1085,2034,Org B,2023-11-28,Group 3
1085,2034,Org B,2023-11-29,Group 3
1085,2034,Org B,2023-11-30,Group 3
1085,2034,Org B,2023-12-01,Group 3
1085,2034,Org B,2023-12-02,Group 3
1085,2034,Org B,2023-12-03,Group 3
1085,2034,Org B,2023-12-04,Group 3
1085,2034,Org B,2023-12-05,Group 3
1085,2034,Org B,2023-12-06,Group 3
1085,2034,Org B,2023-12-07,Group 3
1085,2034,Org B,2023-12-08,Group 3
1085,2034,Org B,2023-12-09,Group 3
1085,2034,Org B,2023-12-10,Group 3
1085,2034,Org B,2023-12-11,Group 3
1085,2034,Org B,2023-12-12,Group 3
1085,2034,Org B,2023-12-13,Group 3
1085,2034,Org B,2023-12-14,Group 3
1085,2034,Org B,2023-12-15,Group 3
1085,2034,Org B,2023-12-16,Group 3
1085,2034,Org B,2023-12-17,Group 3
1085,2034,Org B,2023-12-18,Group 3
1085,2034,Org B,2023-12-19,Group 3
1085,2034,Org B,2023-12-20,Group 3
1085,2034,Org B,2023-12-21,Group 3
1085,2034,Org B,2023-12-22,Group 3
1085,2034,Org B,2023-12-23,Group 3
1085,2034,Org B,2023-12-24,Group 3
1085,2034,Org B,2023-12-25,Group 3
1085,2034,Org B,2023-12-26,Group 3
1085,2034,Org B,2023-12-27,Group 3
1085,2034,Org B,2023-12-28,Group 3
1085,2034,Org B,2023-12-29,Group 3
1085,2034,Org B,2023-12-30,Group 3
1085,2034,Org B,2023-12-31,Group 3
1086,2035,Org B,2023-01-01,Group 1
1086,2035,Org B,2023-01-02,Group 1
1086,2035,Org B,2023-01-03,Group 1
1086,2035,Org B,2023-01-04,Group 1
1086,2035,Org B,2023-01-05,Group 1
1086,2035,Org B,2023-01-06,Group 1
1086,2035,Org B,2023-01-07,Group 1
1086,2035,Org B,2023-01-08,Group 1
1086,2035,Org B,2023-01-09,Group 1
1086,2035,Org B,2023-01-10,Group 1
1086,2035,Org B,2023-01-11,Group 1
1086,2035,Org B,2023-01-12,Group 1
1086,2035,Org B,2023-01-13,Group 1
1086,2035,Org B,2023-01-14,Group 1
1086,2035,Org B,2023-01-15,Group 1
1086,2035,Org B,2023-01-16,Group 1
1086,2035,Org B,2023-01-17,Group 1
1086,2035,Org B,2023-01-18,Group 1
1086,2035,Org B,2023-01-19,Group 1
1086,2035,Org B,2023-01-20,Group 1
1086,2035,Org B,2023-01-21,Group 1
1086,2035,Org B,2023-01-22,Group 1
1086,2035,Org B,2023-01-23,Group 1
1086,2035,Org B,2023-01-24,Group 1
1086,2035,Org B,2023-01-25,Group 1
1086,2035,Org B,2023-01-26,Group 1
1086,2035,Org B,2023-01-27,Group 1
1086,2035,Org B,2023-01-28,Group 1
1086,2035,Org B,2023-01-29,Group 1
1086,2035,Org B,2023-01-30,Group 1
1086,2035,Org B,2023-01-31,Group 1
1086,2035,Org B,2023-02-01,Group 1
1086,2035,Org B,2023-02-02,Group 1
1086,2035,Org B,2023-02-03,Group 1
1086,2035,Org B,2023-02-04,Group 1
1086,2035,Org B,2023-02-05,Group 1
1086,2035,Org B,2023-02-06,Group 1
1086,2035,Org B,2023-02-07,Group 1
1086,2035,Org B,2023-02-08,Group 1
1086,2035,Org B,2023-02-09,Group 1
1086,2035,Org B,2023-02-10,Group 1
1086,2035,Org B,2023-02-11,Group 1
1086,2035,Org B,2023-02-12,Group 1
1086,2035,Org B,2023-02-13,Group 1
1086,2035,Org B,2023-02-14,Group 1
1086,2035,Org B,2023-02-15,Group 1
1086,2035,Org B,2023-02-16,Group 1
1086,2035,Org B,2023-02-17,Group 1
1086,2035,Org B,2023-02-18,Group 1
1086,2035,Org B,2023-02-19,Group 1
1086,2035,Org B,2023-02-20,Group 1
1086,2035,Org B,2023-02-21,Group 1
1086,2035,Org B,2023-02-22,Group 1
1086,2035,Org B,2023-02-23,Group 1
1086,2035,Org B,2023-02-24,Group 1
1086,2035,Org B,2023-02-25,Group 1
1086,2035,Org B,2023-02-26,Group 1
1086,2035,Org B,2023-02-27,Group 1
1086,2035,Org B,2023-02-28,Group 1
1086,2035,Org B,2023-03-01,Group 1
1086,2035,Org B,2023-03-02,Group 1
1086,2035,Org B,2023-03-03,Group 1
1086,2035,Org B,2023-03-04,Group 1
1086,2035,Org B,2023-03-05,Group 1
1086,2035,Org B,2023-03-06,Group 1
1086,2035,Org B,2023-03-07,Group 1
1086,2035,Org B,2023-03-08,Group 1
1086,2035,Org B,2023-03-09,Group 1
1086,2035,Org B,2023-03-10,Group 1
1086,2035,Org B,2023-03-11,Group 1
1086,2035,Org B,2023-03-12,Group 1
1086,2035,Org B,2023-03-13,Group 1
1086,2035,Org B,2023-03-14,Group 1
1086,2035,Org B,2023-03-15,Group 1
1086,2035,Org B,2023-03-16,Group 1
1086,2035,Org B,2023-03-17,Group 1
1086,2035,Org B,2023-03-18,Group 1
1086,2035,Org B,2023-03-19,Group 1
1086,2035,Org B,2023-03-20,Group 1
1086,2035,Org B,2023-03-21,Group 1
1086,2035,Org B,2023-03-22,Group 1
1086,2035,Org B,2023-03-23,Group 1
1086,2035,Org B,2023-03-24,Group 1
1086,2035,Org B,2023-03-25,Group 1
1086,2035,Org B,2023-03-26,Group 1
1086,2035,Org B,2023-03-27,Group 1
1086,2035,Org B,2023-03-28,Group 1
1086,2035,Org B,2023-03-29,Group 1
1086,2035,Org B,2023-03-30,Group 1
1086,2035,Org B,2023-03-31,Group 1
1086,2035,Org B,2023-04-01,Group 1
1086,2035,Org B,2023-04-02,Group 1
1086,2035,Org B,2023-04-03,Group 1
1086,2035,Org B,2023-04-04,Group 1
1086,2035,Org B,2023-04-05,Group 1
1086,2035,Org B,2023-04-06,Group 1
1086,2035,Org B,2023-04-07,Group 1
1086,2035,Org B,2023-04-08,Group 1
1086,2035,Org B,2023-04-09,Group 1
1086,2035,Org B,2023-04-10,Group 1
1086,2035,Org B,2023-04-11,Group 1
1086,2035,Org B,2023-04-12,Group 1
1086,2035,Org B,2023-04-13,Group 1
1086,2035,Org B,2023-04-14,Group 1
1086,2035,Org B,2023-04-15,Group 1
1086,2035,Org B,2023-04-16,Group 1
1086,2035,Org B,2023-04-17,Group 1
1086,2035,Org B,2023-04-18,Group 1
1086,2035,Org B,2023-04-19,Group 1
1086,2035,Org B,2023-04-20,Group 1
1086,2035,Org B,2023-04-21,Group 1
1086,2035,Org B,2023-04-22,Group 1
1086,2035,Org B,2023-04-23,Group 1
1086,2035,Org B,2023-04-24,Group 1
1086,2035,Org B,2023-04-25,Group 1
1086,2035,Org B,2023-04-26,Group 1
1086,2035,Org B,2023-04-27,Group 1
1086,2035,Org B,2023-04-28,Group 1
1086,2035,Org B,2023-04-29,Group 1
1086,2035,Org B,2023-04-30,Group 1
1086,2035,Org B,2023-05-01,Group 1
1086,2035,Org B,2023-05-02,Group 1
1086,2035,Org B,2023-05-03,Group 1
1086,2035,Org B,2023-05-04,Group 1
1086,2035,Org B,2023-05-05,Group 1
1086,2035,Org B,2023-05-06,Group 1
1086,2035,Org B,2023-05-07,Group 1
1086,2035,Org B,2023-05-08,Group 1
1086,2035,Org B,2023-05-09,Group 1
1086,2035,Org B,2023-05-10,Group 1
1086,2035,Org B,2023-05-11,Group 1
1086,2035,Org B,2023-05-12,Group 1
1086,2035,Org B,2023-05-13,Group 1
1086,2035,Org B,2023-05-14,Group 1
1086,2035,Org B,2023-05-15,Group 1
1086,2035,Org B,2023-05-16,Group 1
1086,2035,Org B,2023-05-17,Group 1
1086,2035,Org B,2023-05-18,Group 1
1086,2035,Org B,2023-05-19,Group 1
1086,2035,Org B,2023-05-20,Group 1
1086,2035,Org B,2023-05-21,Group 1
1086,2035,Org B,2023-05-22,Group 1
1086,2035,Org B,2023-05-23,Group 1
1086,2035,Org B,2023-05-24,Group 1
1086,2035,Org B,2023-05-25,Group 1
1086,2035,Org B,2023-05-26,Group 1
1086,2035,Org B,2023-05-27,Group 1
1086,2035,Org B,2023-05-28,Group 1
1086,2035,Org B,2023-05-29,Group 1
1086,2035,Org B,2023-05-30,Group 1
1086,2035,Org B,2023-05-31,Group 1
1086,2035,Org B,2023-06-01,Group 1
1086,2035,Org B,2023-06-02,Group 1
1086,2035,Org B,2023-06-03,Group 1
1086,2035,Org B,2023-06-04,Group 1
1086,2035,Org B,2023-06-05,Group 1
1086,2035,Org B,2023-06-06,Group 1
1086,2035,Org B,2023-06-07,Group 1
1086,2035,Org B,2023-06-08,Group 1
1086,2035,Org B,2023-06-09,Group 1
1086,2035,Org B,2023-06-10,Group 1
1086,2035,Org B,2023-06-11,Group 1
1086,2035,Org B,2023-06-12,Group 1
1086,2035,Org B,2023-06-13,Group 1
1086,2035,Org B,2023-06-14,Group 1
1086,2035,Org B,2023-06-15,Group 1
1086,2035,Org B,2023-06-16,Group 1
1086,2035,Org B,2023-06-17,Group 1
1086,2035,Org B,2023-06-18,Group 1
1086,2035,Org B,2023-06-19,Group 1
1086,2035,Org B,2023-06-20,Group 1
1086,2035,Org B,2023-06-21,Group 1
1086,2035,Org B,2023-06-22,Group 1
1086,2035,Org B,2023-06-23,Group 1
1086,2035,Org B,2023-06-24,Group 1
1086,2035,Org B,2023-06-25,Group 1
1086,2035,Org B,2023-06-26,Group 1
1086,2035,Org B,2023-06-27,Group 1
1086,2035,Org B,2023-06-28,Group 1
1086,2035,Org B,2023-06-29,Group 1
1086,2035,Org B,2023-06-30,Group 1
1086,2035,Org B,2023-07-01,Group 1
1086,2035,Org B,2023-07-02,Group 1
1086,2035,Org B,2023-07-03,Group 1
1086,2035,Org B,2023-07-04,Group 1
1086,2035,Org B,2023-07-05,Group 1
1086,2035,Org B,2023-07-06,Group 1
1086,2035,Org B,2023-07-07,Group 1
1086,2035,Org B,2023-07-08,Group 1
1086,2035,Org B,2023-07-09,Group 1
1086,2035,Org B,2023-07-10,Group 1
1086,2035,Org B,2023-07-11,Group 1
1086,2035,Org B,2023-07-12,Group 1
1086,2035,Org B,2023-07-13,Group 1
1086,2035,Org B,2023-07-14,Group 1
1086,2035,Org B,2023-07-15,Group 1
1086,2035,Org B,2023-07-16,Group 1
1086,2035,Org B,2023-07-17,Group 1
1086,2035,Org B,2023-07-18,Group 1
1086,2035,Org B,2023-07-19,Group 1
1086,2035,Org B,2023-07-20,Group 1
1086,2035,Org B,2023-07-21,Group 1
1086,2035,Org B,2023-07-22,Group 1
1086,2035,Org B,2023-07-23,Group 1
1086,2035,Org B,2023-07-24,Group 1
1086,2035,Org B,2023-07-25,Group 1
1086,2035,Org B,2023-07-26,Group 1
1086,2035,Org B,2023-07-27,Group 1
1086,2035,Org B,2023-07-28,Group 1
1086,2035,Org B,2023-07-29,Group 1
1086,2035,Org B,2023-07-30,Group 1
1086,2035,Org B,2023-07-31,Group 1
1086,2035,Org B,2023-08-01,Group 1
1086,2035,Org B,2023-08-02,Group 1
1086,2035,Org B,2023-08-03,Group 1
1086,2035,Org B,2023-08-04,Group 1
1086,2035,Org B,2023-08-05,Group 1
1086,2035,Org B,2023-08-06,Group 1
1086,2035,Org B,2023-08-07,Group 1
1086,2035,Org B,2023-08-08,Group 1
1086,2035,Org B,2023-08-09,Group 1
1086,2035,Org B,2023-08-10,Group 1
1086,2035,Org B,2023-08-11,Group 1
1086,2035,Org B,2023-08-12,Group 1
1086,2035,Org B,2023-08-13,Group 1
1086,2035,Org B,2023-08-14,Group 1
1086,2035,Org B,2023-08-15,Group 1
1086,2035,Org B,2023-08-16,Group 1
1086,2035,Org B,2023-08-17,Group 1
1086,2035,Org B,2023-08-18,Group 1
1086,2035,Org B,2023-08-19,Group 1
1086,2035,Org B,2023-08-20,Group 1
1086,2035,Org B,2023-08-21,Group 1
1086,2035,Org B,2023-08-22,Group 1
1086,2035,Org B,2023-08-23,Group 1
1086,2035,Org B,2023-08-24,Group 1
1086,2035,Org B,2023-08-25,Group 1
1086,2035,Org B,2023-08-26,Group 1
1086,2035,Org B,2023-08-27,Group 1
1086,2035,Org B,2023-08-28,Group 1
1086,2035,Org B,2023-08-29,Group 1
1086,2035,Org B,2023-08-30,Group 1
1086,2035,Org B,2023-08-31,Group 1
1086,2035,Org B,2023-09-01,Group 1
1086,2035,Org B,2023-09-02,Group 1
1086,2035,Org B,2023-09-03,Group 1
1086,2035,Org B,2023-09-04,Group 1
1086,2035,Org B,2023-09-05,Group 1
1086,2035,Org B,2023-09-06,Group 1
1086,2035,Org B,2023-09-07,Group 1
1086,2035,Org B,2023-09-08,Group 1
1086,2035,Org B,2023-09-09,Group 1
1086,2035,Org B,2023-09-10,Group 1
1086,2035,Org B,2023-09-11,Group 1
1086,2035,Org B,2023-09-12,Group 1
1086,2035,Org B,2023-09-13,Group 1
1086,2035,Org B,2023-09-14,Group 1
1086,2035,Org B,2023-09-15,Group 1
1086,2035,Org B,2023-09-16,Group 1
1086,2035,Org B,2023-09-17,Group 1
1086,2035,Org B,2023-09-18,Group 1
1086,2035,Org B,2023-09-19,Group 1
1086,2035,Org B,2023-09-20,Group 1
1086,2035,Org B,2023-09-21,Group 1
1086,2035,Org B,2023-09-22,Group 1
1086,2035,Org B,2023-09-23,Group 1
1086,2035,Org B,2023-09-24,Group 1
1086,2035,Org B,2023-09-25,Group 1
1086,2035,Org B,2023-09-26,Group 1
1086,2035,Org B,2023-09-27,Group 1
1086,2035,Org B,2023-09-28,Group 1
1086,2035,Org B,2023-09-29,Group 1
1086,2035,Org B,2023-09-30,Group 1
1086,2035,Org B,2023-10-01,Group 1
1086,2035,Org B,2023-10-02,Group 1
1086,2035,Org B,2023-10-03,Group 1
1086,2035,Org B,2023-10-04,Group 1
1086,2035,Org B,2023-10-05,Group 1
1086,2035,Org B,2023-10-06,Group 1
1086,2035,Org B,2023-10-07,Group 1
1086,2035,Org B,2023-10-08,Group 1
1086,2035,Org B,2023-10-09,Group 1
1086,2035,Org B,2023-10-10,Group 1
1086,2035,Org B,2023-10-11,Group 1
1086,2035,Org B,2023-10-12,Group 1
1086,2035,Org B,2023-10-13,Group 1
1086,2035,Org B,2023-10-14,Group 1
1086,2035,Org B,2023-10-15,Group 1
1086,2035,Org B,2023-10-16,Group 1
1086,2035,Org B,2023-10-17,Group 1
1086,2035,Org B,2023-10-18,Group 1
1086,2035,Org B,2023-10-19,Group 1
1086,2035,Org B,2023-10-20,Group 1
1086,2035,Org B,2023-10-21,Group 1
1086,2035,Org B,2023-10-22,Group 1
1086,2035,Org B,2023-10-23,Group 1
1086,2035,Org B,2023-10-24,Group 1
1086,2035,Org B,2023-10-25,Group 1
1086,2035,Org B,2023-10-26,Group 1
1086,2035,Org B,2023-10-27,Group 1
1086,2035,Org B,2023-10-28,Group 1
1086,2035,Org B,2023-10-29,Group 1
1086,2035,Org B,2023-10-30,Group 1
1086,2035,Org B,2023-10-31,Group 1
1086,2035,Org B,2023-11-01,Group 1
1086,2035,Org B,2023-11-02,Group 1
1086,2035,Org B,2023-11-03,Group 1
1086,2035,Org B,2023-11-04,Group 1
1086,2035,Org B,2023-11-05,Group 1
1086,2035,Org B,2023-11-06,Group 1
1086,2035,Org B,2023-11-07,Group 1
1086,2035,Org B,2023-11-08,Group 1
1086,2035,Org B,2023-11-09,Group 1
1086,2035,Org B,2023-11-10,Group 1
1086,2035,Org B,2023-11-11,Group 1
1086,2035,Org B,2023-11-12,Group 1
1086,2035,Org B,2023-11-13,Group 1
1086,2035,Org B,2023-11-14,Group 1
1086,2035,Org B,2023-11-15,Group 1
1086,2035,Org B,2023-11-16,Group 1
1086,2035,Org B,2023-11-17,Group 1
1086,2035,Org B,2023-11-18,Group 1
1086,2035,Org B,2023-11-19,Group 1
1086,2035,Org B,2023-11-20,Group 1
1086,2035,Org B,2023-11-21,Group 1
1086,2035,Org B,2023-11-22,Group 1
1086,2035,Org B,2023-11-23,Group 1
1086,2035,Org B,2023-11-24,Group 1
1086,2035,Org B,2023-11-25,Group 1
1086,2035,Org B,2023-11-26,Group 1
1086,2035,Org B,2023-11-27,Group 1
1086,2035,Org B,2023-11-28,Group 1
1086,2035,Org B,2023-11-29,Group 1
1086,2035,Org B,2023-11-30,Group 1
1086,2035,Org B,2023-12-01,Group 1
1086,2035,Org B,2023-12-02,Group 1
1086,2035,Org B,2023-12-03,Group 1
1086,2035,Org B,2023-12-04,Group 1
1086,2035,Org B,2023-12-05,Group 1
1086,2035,Org B,2023-12-06,Group 1
1086,2035,Org B,2023-12-07,Group 1
1086,2035,Org B,2023-12-08,Group 1
1086,2035,Org B,2023-12-09,Group 1
1086,2035,Org B,2023-12-10,Group 1
1086,2035,Org B,2023-12-11,Group 1
1086,2035,Org B,2023-12-12,Group 1
1086,2035,Org B,2023-12-13,Group 1
1086,2035,Org B,2023-12-14,Group 1
1086,2035,Org B,2023-12-15,Group 1
1086,2035,Org B,2023-12-16,Group 1
1086,2035,Org B,2023-12-17,Group 1
1086,2035,Org B,2023-12-18,Group 1
1086,2035,Org B,2023-12-19,Group 1
1086,2035,Org B,2023-12-20,Group 1
1086,2035,Org B,2023-12-21,Group 1
1086,2035,Org B,2023-12-22,Group 1
1086,2035,Org B,2023-12-23,Group 1
1086,2035,Org B,2023-12-24,Group 1
1086,2035,Org B,2023-12-25,Group 1
1086,2035,Org B,2023-12-26,Group 1
1086,2035,Org B,2023-12-27,Group 1
1086,2035,Org B,2023-12-28,Group 1
1086,2035,Org B,2023-12-29,Group 1
1086,2035,Org B,2023-12-30,Group 1
1086,2035,Org B,2023-12-31,Group 1
1087,2036,Org A,2023-01-01,Group 3
1087,2036,Org A,2023-01-02,Group 3
1087,2036,Org A,2023-01-03,Group 3
1087,2036,Org A,2023-01-04,Group 3
1087,2036,Org A,2023-01-05,Group 3
1087,2036,Org A,2023-01-06,Group 3
1087,2036,Org A,2023-01-07,Group 3
1087,2036,Org A,2023-01-08,Group 3
1087,2036,Org A,2023-01-09,Group 3
1087,2036,Org A,2023-01-10,Group 3
1087,2036,Org A,2023-01-11,Group 3
1087,2036,Org A,2023-01-12,Group 3
1087,2036,Org A,2023-01-13,Group 3
1087,2036,Org A,2023-01-14,Group 3
1087,2036,Org A,2023-01-15,Group 3
1087,2036,Org A,2023-01-16,Group 3
1087,2036,Org A,2023-01-17,Group 3
1087,2036,Org A,2023-01-18,Group 3
1087,2036,Org A,2023-01-19,Group 3
1087,2036,Org A,2023-01-20,Group 3
1087,2036,Org A,2023-01-21,Group 3
1087,2036,Org A,2023-01-22,Group 3
1087,2036,Org A,2023-01-23,Group 3
1087,2036,Org A,2023-01-24,Group 3
1087,2036,Org A,2023-01-25,Group 3
1087,2036,Org A,2023-01-26,Group 3
1087,2036,Org A,2023-01-27,Group 3
1087,2036,Org A,2023-01-28,Group 3
1087,2036,Org A,2023-01-29,Group 3
1087,2036,Org A,2023-01-30,Group 3
1087,2036,Org A,2023-01-31,Group 3
1087,2036,Org A,2023-02-01,Group 3
1087,2036,Org A,2023-02-02,Group 3
1087,2036,Org A,2023-02-03,Group 3
1087,2036,Org A,2023-02-04,Group 3
1087,2036,Org A,2023-02-05,Group 3
1087,2036,Org A,2023-02-06,Group 3
1087,2036,Org A,2023-02-07,Group 3
1087,2036,Org A,2023-02-08,Group 3
1087,2036,Org A,2023-02-09,Group 3
1087,2036,Org A,2023-02-10,Group 3
1087,2036,Org A,2023-02-11,Group 3
1087,2036,Org A,2023-02-12,Group 3
1087,2036,Org A,2023-02-13,Group 3
1087,2036,Org A,2023-02-14,Group 3
1087,2036,Org A,2023-02-15,Group 3
1087,2036,Org A,2023-02-16,Group 3
1087,2036,Org A,2023-02-17,Group 3
1087,2036,Org A,2023-02-18,Group 3
1087,2036,Org A,2023-02-19,Group 3
1087,2036,Org A,2023-02-20,Group 3
1087,2036,Org A,2023-02-21,Group 3
1087,2036,Org A,2023-02-22,Group 3
1087,2036,Org A,2023-02-23,Group 3
1087,2036,Org A,2023-02-24,Group 3
1087,2036,Org A,2023-02-25,Group 3
1087,2036,Org A,2023-02-26,Group 3
1087,2036,Org A,2023-02-27,Group 3
1087,2036,Org A,2023-02-28,Group 3
1087,2036,Org A,2023-03-01,Group 3
1087,2036,Org A,2023-03-02,Group 3
1087,2036,Org A,2023-03-03,Group 3
1087,2036,Org A,2023-03-04,Group 3
1087,2036,Org A,2023-03-05,Group 3
1087,2036,Org A,2023-03-06,Group 3
1087,2036,Org A,2023-03-07,Group 3
1087,2036,Org A,2023-03-08,Group 3
1087,2036,Org A,2023-03-09,Group 3
1087,2036,Org A,2023-03-10,Group 3
1087,2036,Org A,2023-03-11,Group 3
1087,2036,Org A,2023-03-12,Group 3
1087,2036,Org A,2023-03-13,Group 3
1087,2036,Org A,2023-03-14,Group 3
1087,2036,Org A,2023-03-15,Group 3
1087,2036,Org A,2023-03-16,Group 3
1087,2036,Org A,2023-03-17,Group 3
1087,2036,Org A,2023-03-18,Group 3
1087,2036,Org A,2023-03-19,Group 3
1087,2036,Org A,2023-03-20,Group 3
1087,2036,Org A,2023-03-21,Group 3
1087,2036,Org A,2023-03-22,Group 3
1087,2036,Org A,2023-03-23,Group 3
1087,2036,Org A,2023-03-24,Group 3
1087,2036,Org A,2023-03-25,Group 3
1087,2036,Org A,2023-03-26,Group 3
1087,2036,Org A,2023-03-27,Group 3
1087,2036,Org A,2023-03-28,Group 3
1087,2036,Org A,2023-03-29,Group 3
1087,2036,Org A,2023-03-30,Group 3
1087,2036,Org A,2023-03-31,Group 3
1087,2036,Org A,2023-04-01,Group 3
1087,2036,Org A,2023-04-02,Group 3
1087,2036,Org A,2023-04-03,Group 3
1087,2036,Org A,2023-04-04,Group 3
1087,2036,Org A,2023-04-05,Group 3
1087,2036,Org A,2023-04-06,Group 3
1087,2036,Org A,2023-04-07,Group 3
1087,2036,Org A,2023-04-08,Group 3
1087,2036,Org A,2023-04-09,Group 3
1087,2036,Org A,2023-04-10,Group 3
1087,2036,Org A,2023-04-11,Group 3
1087,2036,Org A,2023-04-12,Group 3
1087,2036,Org A,2023-04-13,Group 3
1087,2036,Org A,2023-04-14,Group 3
1087,2036,Org A,2023-04-15,Group 3
1087,2036,Org A,2023-04-16,Group 3
1087,2036,Org A,2023-04-17,Group 3
1087,2036,Org A,2023-04-18,Group 3
1087,2036,Org A,2023-04-19,Group 3
1087,2036,Org A,2023-04-20,Group 3
1087,2036,Org A,2023-04-21,Group 3
1087,2036,Org A,2023-04-22,Group 3
1087,2036,Org A,2023-04-23,Group 3
1087,2036,Org A,2023-04-24,Group 3
1087,2036,Org A,2023-04-25,Group 3
1087,2036,Org A,2023-04-26,Group 3
1087,2036,Org A,2023-04-27,Group 3
1087,2036,Org A,2023-04-28,Group 3
1087,2036,Org A,2023-04-29,Group 3
1087,2036,Org A,2023-04-30,Group 3
1087,2036,Org A,2023-05-01,Group 3
1087,2036,Org A,2023-05-02,Group 3
1087,2036,Org A,2023-05-03,Group 3
1087,2036,Org A,2023-05-04,Group 3
1087,2036,Org A,2023-05-05,Group 3
1087,2036,Org A,2023-05-06,Group 3
1087,2036,Org A,2023-05-07,Group 3
1087,2036,Org A,2023-05-08,Group 3
1087,2036,Org A,2023-05-09,Group 3
1087,2036,Org A,2023-05-10,Group 3
1087,2036,Org A,2023-05-11,Group 3
1087,2036,Org A,2023-05-12,Group 3
1087,2036,Org A,2023-05-13,Group 3
1087,2036,Org A,2023-05-14,Group 3
1087,2036,Org A,2023-05-15,Group 3
1087,2036,Org A,2023-05-16,Group 3
1087,2036,Org A,2023-05-17,Group 3
1087,2036,Org A,2023-05-18,Group 3
1087,2036,Org A,2023-05-19,Group 3
1087,2036,Org A,2023-05-20,Group 3
1087,2036,Org A,2023-05-21,Group 3
1087,2036,Org A,2023-05-22,Group 3
1087,2036,Org A,2023-05-23,Group 3
1087,2036,Org A,2023-05-24,Group 3
1087,2036,Org A,2023-05-25,Group 3
1087,2036,Org A,2023-05-26,Group 3
1087,2036,Org A,2023-05-27,Group 3
1087,2036,Org A,2023-05-28,Group 3
1087,2036,Org A,2023-05-29,Group 3
1087,2036,Org A,2023-05-30,Group 3
1087,2036,Org A,2023-05-31,Group 3
1087,2036,Org A,2023-06-01,Group 3
1087,2036,Org A,2023-06-02,Group 3
1087,2036,Org A,2023-06-03,Group 3
1087,2036,Org A,2023-06-04,Group 3
1087,2036,Org A,2023-06-05,Group 3
1087,2036,Org A,2023-06-06,Group 3
1087,2036,Org A,2023-06-07,Group 3
1087,2036,Org A,2023-06-08,Group 3
1087,2036,Org A,2023-06-09,Group 3
1087,2036,Org A,2023-06-10,Group 3
1087,2036,Org A,2023-06-11,Group 3
1087,2036,Org A,2023-06-12,Group 3
1087,2036,Org A,2023-06-13,Group 3
1087,2036,Org A,2023-06-14,Group 3
1087,2036,Org A,2023-06-15,Group 3
1087,2036,Org A,2023-06-16,Group 3
1087,2036,Org A,2023-06-17,Group 3
1087,2036,Org A,2023-06-18,Group 3
1087,2036,Org A,2023-06-19,Group 3
1087,2036,Org A,2023-06-20,Group 3
1087,2036,Org A,2023-06-21,Group 3
1087,2036,Org A,2023-06-22,Group 3
1087,2036,Org A,2023-06-23,Group 3
1087,2036,Org A,2023-06-24,Group 3
1087,2036,Org A,2023-06-25,Group 3
1087,2036,Org A,2023-06-26,Group 3
1087,2036,Org A,2023-06-27,Group 3
1087,2036,Org A,2023-06-28,Group 3
1087,2036,Org A,2023-06-29,Group 3
1087,2036,Org A,2023-06-30,Group 3
1087,2036,Org A,2023-07-01,Group 3
1087,2036,Org A,2023-07-02,Group 3
1087,2036,Org A,2023-07-03,Group 3
1087,2036,Org A,2023-07-04,Group 3
1087,2036,Org A,2023-07-05,Group 3
1087,2036,Org A,2023-07-06,Group 3
1087,2036,Org A,2023-07-07,Group 3
1087,2036,Org A,2023-07-08,Group 3
1087,2036,Org A,2023-07-09,Group 3
1087,2036,Org A,2023-07-10,Group 3
1087,2036,Org A,2023-07-11,Group 3
1087,2036,Org A,2023-07-12,Group 3
1087,2036,Org A,2023-07-13,Group 3
1087,2036,Org A,2023-07-14,Group 3
1087,2036,Org A,2023-07-15,Group 3
1087,2036,Org A,2023-07-16,Group 3
1087,2036,Org A,2023-07-17,Group 3
1087,2036,Org A,2023-07-18,Group 3
1087,2036,Org A,2023-07-19,Group 3
1087,2036,Org A,2023-07-20,Group 3
